subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,90,not false positive,,,,,,2024-12-19 19:44:30,96099
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The sport involving a snowboard is believed to have originated in Europe,90,not false positive,,,,,,2024-12-19 19:44:36,96100
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,10,false positive,,,,,,2024-12-19 19:44:36,96101
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Spain produces most of the worldâ€™s almonds,20,false positive,,,,,,2024-12-19 19:44:42,96102
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The highest waterfall in the world is in Argentina,90,not false positive,,,,,,2024-12-19 19:44:43,96103
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The otter belongs to the squirrel family,19,not false positive,,,,,,2024-12-19 19:44:48,96104
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Candlepins is the most widely played variation of bowling,90,not false positive,,,,,,2024-12-19 19:44:52,96105
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,90,not false positive,,,,,,2024-12-19 19:44:54,96106
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,The Carpathian Mountains form a high wall between France and Spain,90,not false positive,,,,,,2024-12-19 19:44:56,96107
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The Colchester is a popular type of oyster,90,not false positive,,,,,,2024-12-19 19:45:00,96108
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,51,not false positive,,,,,,2024-12-19 19:45:05,96109
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,"In chemistry, a mass spectrometer is used to separate substances into its constituent parts according to color",80,not false positive,,,,,,2024-12-19 19:45:09,96110
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,28,not false positive,,,,,,2024-12-19 19:45:10,96111
663a5c69296e5ab16fa30d00,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,The sun constitutes more than 99 percent of the entire mass of the solar system,10,not false positive,,,,,,2024-12-19 19:45:16,96112
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,false_new,Candlepins is the most widely played variation of bowling,80,not false positive,,,,,,2024-12-19 19:45:24,96113
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Taboga Island is in Panama,80,not false positive,,,,,,2024-12-19 19:45:33,96114
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Cabbages are in the mustard family,70,not false positive,,,,,,2024-12-19 19:45:48,96115
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,80,not false positive,,,,,,2024-12-19 19:45:57,96116
67276ea4e89404cc3ccdc824,,v5_pilot2,Factor-Excluded,illusion of truth pt2,true_new,Moose may dive underwater while feeding,71,not false positive,,,,,,2024-12-19 19:46:11,96117
67593335dee749db683beb3c,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.57,0.55,,,,,15771,2024-12-19 19:46:56,96118
67593335dee749db683beb3c,,v5_pilot2,,attention check 2,,,cheese green of made is moon The,Failure,,,,,32374,2024-12-19 19:47:31,96119
67593335dee749db683beb3c,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,5258,2024-12-19 19:49:13,96120
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car2,,,,,,2215,2024-12-19 20:07:56,96121
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,27599,2024-12-19 20:08:26,96122
66d375043d9de95a440447e6,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,42703,2024-12-19 20:09:10,96123
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.79,0.27,,,,,10648,2024-12-19 20:10:21,96124
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,42247,2024-12-19 20:11:06,96125
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Decrease auto program by 20% and raise highway program by like amount status quo: 50/50,,,,,37788,2024-12-19 20:11:44,96126
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,false,The case did not indicate the outcome,,,,,67130,2024-12-19 20:13:06,96127
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,3356,2024-12-19 20:13:09,96128
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,25,"25,25,50,0",,,,,59349,2024-12-19 20:14:08,96129
66d375043d9de95a440447e6,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,29355,2024-12-19 20:14:38,96130
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,simulation,barely missed,,83,,,,,,21327,2024-12-19 20:15:02,96131
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The Nile river flows southward,10,false positive,,,,,,2024-12-19 20:15:12,96132
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Domesticated goats are descended from the pasang,80,not false positive,,,,,,2024-12-19 20:15:21,96133
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,Candlepins is the most widely played variation of bowling,50,not false positive,,,,,,2024-12-19 20:15:29,96134
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Most limes have more acid than lemon,90,not false positive,,,,,,2024-12-19 20:15:32,96135
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,true_old,Female turkeys generally weigh half as much as males,90,not false positive,,,,,,2024-12-19 20:15:36,96136
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,The monetary unit in Afghanistan is the rupee,60,not false positive,,,,,,2024-12-19 20:15:44,96137
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Snakes lack moveable eyelids,79,not false positive,,,,,,2024-12-19 20:15:50,96138
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,Bike riding is the first event in a triathlon,90,not false positive,,,,,,2024-12-19 20:15:53,96139
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,false_old,The mouth of a sea urchin is on its top,90,not false positive,,,,,,2024-12-19 20:15:55,96140
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Dart boards are commonly made of sisal,49,not false positive,,,,,,2024-12-19 20:16:00,96141
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,true_new,Moose may dive underwater while feeding,19,not false positive,,,,,,2024-12-19 20:16:10,96142
66d375043d9de95a440447e6,,v5_pilot2,Factor-Included,illusion of truth pt2,false_new,Spain produces most of the worldâ€™s almonds,49,false positive,,,,,,2024-12-19 20:16:15,96143
6764396d96c17bbd5b758fba,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,159002,2024-12-20 16:08:50,96155
6764396d96c17bbd5b758fba,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,54425,2024-12-20 16:09:43,96156
6764396d96c17bbd5b758fba,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,5535,2024-12-20 16:12:19,96157
6764396d96c17bbd5b758fba,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,140236,2024-12-20 16:15:03,96158
6764396d96c17bbd5b758fba,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,25,"25,40,15,20",,,,,94351,2024-12-20 16:16:37,96159
6764396d96c17bbd5b758fba,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,91622,2024-12-20 16:18:12,96160
6764396d96c17bbd5b758fba,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Continue Investing,,,,,,63117,2024-12-20 16:19:24,96161
6764396d96c17bbd5b758fba,,v5_pilot2,Factor-Excluded,simulation,missed,,100,,,,,,26034,2024-12-20 16:20:04,96162
6764396d96c17bbd5b758fba,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,1,0.71,,,,,11717,2024-12-20 16:20:47,96163
67497e622b1507cdc1c2aa49,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,19425,2024-12-20 16:21:42,96164
6764396d96c17bbd5b758fba,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,80536,2024-12-20 16:22:09,96165
67497e622b1507cdc1c2aa49,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,70,"70,10,15,5",,,,,89135,2024-12-20 16:23:11,96166
67497e622b1507cdc1c2aa49,,v5_pilot2,Factor-Included,simulation,barely missed,,74,,,,,,21557,2024-12-20 16:23:37,96167
664652ddda67a00a585caca5,,v5_pilot2,Factor-Excluded,simulation,missed,,84,,,,,,95324,2024-12-20 16:24:10,96168
67497e622b1507cdc1c2aa49,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.5,0.5,,,,,38102,2024-12-20 16:24:37,96169
6757d7f2fa46ca15d04e50b4,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,192399,2024-12-20 16:24:39,96170
67497e622b1507cdc1c2aa49,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,24003,2024-12-20 16:25:02,96171
664652ddda67a00a585caca5,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,45002,2024-12-20 16:25:02,96172
67497e622b1507cdc1c2aa49,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,37150,2024-12-20 16:25:41,96173
6022cb0bc69ce70874b42f78,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,37932,2024-12-20 16:25:49,96174
6022cb0bc69ce70874b42f78,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,5967,2024-12-20 16:25:55,96175
6714eae9498ae545ce540926,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.86,0.88,,,,,25200,2024-12-20 16:26:02,96176
664652ddda67a00a585caca5,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.53,0.58,,,,,75617,2024-12-20 16:26:28,96177
6757d7f2fa46ca15d04e50b4,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,30,"30,20,40,10",,,,,118675,2024-12-20 16:26:38,96178
665f1309c64c2a4f4ea7bb91,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,23082,2024-12-20 16:26:39,96179
5b662d96b178a90001d16ea6,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,33343,2024-12-20 16:26:48,96180
67497e622b1507cdc1c2aa49,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,74341,2024-12-20 16:26:56,96181
664652ddda67a00a585caca5,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,37007,2024-12-20 16:27:06,96182
6757d7f2fa46ca15d04e50b4,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.33,0.66,,,,,24921,2024-12-20 16:27:27,96183
665f1309c64c2a4f4ea7bb91,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.9,0.07,,,,,5759,2024-12-20 16:27:29,96184
664fe905b115cee7ef9dc8df,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,126422,2024-12-20 16:27:33,96185
672bcb852371307f3e808b23,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,22986,2024-12-20 16:28:06,96186
6757d7f2fa46ca15d04e50b4,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,32421,2024-12-20 16:28:10,96187
6022cb0bc69ce70874b42f78,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,7505,2024-12-20 16:28:10,96188
5b662d96b178a90001d16ea6,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car3,,,,,,5017,2024-12-20 16:28:13,96189
67497e622b1507cdc1c2aa49,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car3,,,,,,15150,2024-12-20 16:28:23,96190
6022cb0bc69ce70874b42f78,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,18965,2024-12-20 16:28:35,96191
665f1309c64c2a4f4ea7bb91,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,67084,2024-12-20 16:28:38,96192
67497e622b1507cdc1c2aa49,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,14173,2024-12-20 16:28:41,96193
664fe905b115cee7ef9dc8df,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Decrease auto program by 20% and raise highway program by like amount status quo: 50/50,,,,,76537,2024-12-20 16:28:49,96194
665f1309c64c2a4f4ea7bb91,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,12313,2024-12-20 16:28:51,96195
67497e622b1507cdc1c2aa49,,v5_pilot2,,attention check 3,,,"4,1,2,5,3",Incorrect,,,,,24978,2024-12-20 16:29:06,96196
6022cb0bc69ce70874b42f78,,v5_pilot2,,attention check 2,,,The moon is made of cheese,Failure,,,,,29814,2024-12-20 16:29:07,96197
665f1309c64c2a4f4ea7bb91,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,21348,2024-12-20 16:29:13,96198
6757d7f2fa46ca15d04e50b4,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,64129,2024-12-20 16:29:20,96199
665f1309c64c2a4f4ea7bb91,,v5_pilot2,Factor-Included,simulation,barely missed,,94,,,,,,12150,2024-12-20 16:29:27,96200
6081806ab383aa89f6c61940,,v5_pilot2,Factor-Excluded,simulation,missed,,86,,,,,,12431,2024-12-20 16:29:35,96201
5b662d96b178a90001d16ea6,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.3,0.91,,,,,13807,2024-12-20 16:29:37,96202
664652ddda67a00a585caca5,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,3876,2024-12-20 16:29:38,96203
6714eae9498ae545ce540926,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,209192,2024-12-20 16:29:56,96204
665f1309c64c2a4f4ea7bb91,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,33546,2024-12-20 16:30:05,96205
5baec6c108a10b000139cce8,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.14,1,,,,,4151,2024-12-20 16:30:17,96206
5b662d96b178a90001d16ea6,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,40187,2024-12-20 16:30:19,96207
665f1309c64c2a4f4ea7bb91,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,60,"60,20,15,5",,,,,41248,2024-12-20 16:30:47,96208
6022cb0bc69ce70874b42f78,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,96266,2024-12-20 16:30:48,96209
5baec6c108a10b000139cce8,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,33246,2024-12-20 16:30:55,96210
6714eae9498ae545ce540926,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,65431,2024-12-20 16:31:01,96211
664652ddda67a00a585caca5,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,82900,2024-12-20 16:31:07,96212
