subject,cognitive_affective_mindfulness,engagement_in_self_reflection,need_for_self_reflection,insight,decision_scale,need_for_cognition,cognitive_reflection_test,digit_span,subject_prolific,version,gender,age,education,income,race,phq91,phq92,gad71,gad72,audit,spq,ocir,tas,icar_responses,icar_correct,icar_num_correct,feedback,total_time,timestamp,id,mistakeCounter
A3DW6KSQPG6GVQ,,,,,,,,,,v3_pilot2,Female,30-39 years old,Bachelor's degree,"$25,000-$50,000",,"2,2,3,3,2,3,1,2,2",1,"2,3,3,3,3,2,2",1,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","3,3,2,3,3,3,4,3,4,3,2,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,2,1,3,2","1,1,2,0,2,2,1,0,2,0,0,2,1,0,2,0,0,2",,,,,,3455842,2023-01-12 16:32:19,512,
A3VV07FCCSZ7JY,,,,,,,,,,v3_pilot2,Male,40-49 years old,Master's Degree,"$50,000-$75,000",,"3,2,3,3,3,3,3,3,3",2,"3,3,3,2,2,2,2",2,"Monthly or less,3 or 4,Less than monthly,Monthly,Monthly,Monthly,Less than monthly,Less than monthly,Yes, during the last year,Yes, during the last year","2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3","3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3",,,,,,2857777,2023-01-12 16:33:28,513,
AI5RMOS8R652G,,,,,,,,,,v3_pilot2,Female,40-49 years old,Bachelor's degree,"$50,000-$75,000",,"1,1,2,2,1,1,1,0,0",1,"1,1,1,2,1,1,0",1,"Two to three times a week,1 or 2,Less than monthly,Never,Never,Never,Never,Never,No,No","1,1,0,1,2,1,3,3,3,2,1,1,3,3,3,3,4,3,3,4,0,1,1,1,3,3,1,3,0,1,0,1","1,2,1,0,0,2,1,1,1,0,0,1,1,2,1,0,0,1",,,,,,3288109,2023-01-12 16:35:57,514,
AT0COJ1G23ZB0,,,,,,,,,,v3_pilot2,Female,30-39 years old,Master's Degree,"$50,000-$75,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Two to three times a week,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,3,3,2,0,0,0,0,2,3,2,3,2,0,0,0","1,1,2,1,0,0,1,0,2,0,0,0,3,1,1,0,1,0",,,,,,2655487,2023-01-12 16:44:05,515,
ASC9DUCC64M3P,,,,,,,,,,v3_pilot2,Female,50-59 years old,Master's Degree,"More than $100,000",,"0,0,1,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0","1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0",,,,,,3574373,2023-01-12 16:53:14,516,
A1DIYFGQT1QDV2,,,,,,,,,,v3_pilot2,Female,50-59 years old,High school/GED,"More than $100,000",,"0,0,0,1,0,0,1,0,0",1,"1,0,0,0,0,1,0",1,"Two to four times a month,1 or 2,Less than monthly,Never,Never,Never,Less than monthly,Never,No,No","2,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,3,1,3,2,2,0,4,0,3,3,3,3,0,0,0,0","0,1,2,0,1,0,0,0,2,0,0,1,0,0,2,0,0,0",,,,,,4596430,2023-01-12 16:53:49,517,
A1GR7QZWVJ1GZQ,,,,,,,,,,v3_pilot2,Female,20-29 years old,Bachelor's degree,"$25,000-$50,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Two to four times a month,1 or 2,Less than monthly,Never,Never,Never,Never,Never,No,Yes, but not in the last year","2,3,4,2,2,3,3,3,2,3,0,0,1,0,2,3,3,3,2,2,2,3,1,3,0,3,3,1,4,3,3,2","3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0",,,,,,2106537,2023-01-12 16:54:16,518,
A1Y83AFQQO1JM,,,,,,,,,,v3_pilot2,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,"2,2,2,1,2,2,2,1,2",1,"2,2,1,2,3,2,2",1,"Two to four times a month,3 or 4,Less than monthly,Monthly,Less than monthly,Monthly,Less than monthly,Less than monthly,No,No","3,2,3,3,4,3,1,1,3,4,0,1,3,1,3,3,1,1,1,1,3,3,1,1,1,3,1,3,0,3,3,1","2,2,3,2,1,2,2,3,2,2,1,2,2,1,2,2,1,2",,,,,,1131235,2023-01-12 16:54:20,519,
AJQ71YIGY01HZ,,,,,,,,,,v3_pilot2,Female,30-39 years old,Bachelor's degree,"Less than $25,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,3,1,1,1,1,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0",,,,,,4518349,2023-01-12 17:00:35,520,
AR1IWBDA7MC86,,,,,,,,,,v3_pilot2,Male,30-39 years old,Prefer not to say,"$25,000-$50,000",,"0,0,2,1,0,0,0,0,0",0,"0,0,0,0,0,1,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,3,0,0,2,2,1,0,4,4,4,3,0,0,0,0,0,0,0,1,2,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,3561837,2023-01-12 17:02:43,521,
A1KWC8TW8ANBQ8,,,,,,,,,,v3_pilot2,Female,50-59 years old,High school/GED,"$75,000-$100,000",,"0,0,1,1,0,1,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,1,1,0,1,2,1,1,3,2,1,3,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,1,1,1,2,1","0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0",,,,,,2452680,2023-01-12 17:25:25,522,
A12HZGOZQD5YK7,,,,,,,,,,v3_pilot2,Female,40-49 years old,Prefer not to say,"$50,000-$75,000",,"0,0,1,1,1,1,0,0,0",0,"2,2,2,2,0,1,1",1,"Monthly or less,1 or 2,Less than monthly,Never,Never,Never,Never,Never,No,No","3,3,3,1,1,3,3,3,1,3,1,4,0,0,0,0,4,4,4,3,0,0,1,0,1,1,1,3,1,0,3,0","0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0",,,,,,3104666,2023-01-12 17:27:28,523,
A2WJ1KQW2UBTG6,,,,,,,,,,v3_pilot2,Female,30-39 years old,Bachelor's degree,"$25,000-$50,000",,"1,1,1,3,0,0,0,0,0",1,"0,0,0,0,0,0,0",0,"Two to four times a month,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,0,0,0,0,0,2,1,3,0,0,0,0","0,0,1,1,0,0,1,0,1,0,0,0,2,0,1,0,0,0",,,,,,1318863,2023-01-12 17:28:59,524,
A2UGM73EHLK6XI,,,,,,,,,,v3_pilot2,Male,30-39 years old,High school/GED,"$25,000-$50,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0","0,1,1,1,0,0,0,1,1,0,2,0,0,1,1,0,2,0",,,,,,2444426,2023-01-12 17:50:32,525,
A3KVIZLKSASAES,,,,,,,,,,v3_pilot2,Female,40-49 years old,Bachelor's degree,"$50,000-$75,000",,"0,1,0,0,1,0,1,1,0",0,"1,0,1,0,1,1,0",1,"Two to four times a month,1 or 2,Never,Less than monthly,Never,Never,Never,Never,No,No","2,1,3,1,3,3,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,2,1,2,2,2,1,0,1,0","0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1",,,,,,2520420,2023-01-12 17:54:48,526,
A3LGH7ZL7RZXYD,,,,,,,,,,v3_pilot2,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,"2,1,2,2,2,3,2,1,2",1,"2,1,2,2,1,2,2",1,"Two to four times a month,3 or 4,Less than monthly,Less than monthly,Monthly,Monthly,Monthly,Less than monthly,Yes, but not in the last year,Yes, but not in the last year","3,1,3,2,3,2,1,3,3,3,3,1,3,3,4,2,4,0,3,3,1,4,2,4,3,3,1,2,3,3,3,3","3,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2",,,,,,1490844,2023-01-12 18:22:43,527,
A19L8SNH73AX1Z,,,,,,,,,,v3_pilot2,Female,50-59 years old,High school/GED,"$25,000-$50,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,3,3,1,1,1,1,1,1,0,0,1,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,2634886,2023-01-12 19:21:34,528,
nnnnn,,,,,,,,,,v3_final,Male,30-39 years old,Trade school,"Less than $25,000",,"2,3,3,2,3,2,2,2,3",2,"3,2,2,2,2,2,2",2,"Four or more times a week,1 or 2,Never,Never,Never,Less than monthly,Monthly,Weekly,Yes, but not in the last year,Yes, but not in the last year","4,3,2,0,2,2,0,0,2,1,0,2,3,0,3,3,2,2,3,3,2,0,0,1,2,1,0,0,3,3,3,0","2,2,1,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2",,,,,,570451,2023-01-19 12:41:03,529,
A3EQAA13A1LMNY,,,,,,,,,,v3_final,Female,30-39 years old,None of the above,"$25,000-$50,000",,"3,2,2,3,3,1,1,2,2",2,"2,2,2,1,2,2,3",2,"Two to four times a month,3 or 4,Daily or almost daily,Less than monthly,Less than monthly,Weekly,Weekly,Weekly,Yes, during the last year,No","2,2,1,4,1,0,1,3,3,2,3,1,1,4,4,1,3,4,1,2,2,2,4,1,3,2,2,2,2,2,2,2","2,3,3,2,2,2,1,2,1,2,2,1,2,1,1,2,2,3",,,,,,758098,2023-01-20 14:49:50,530,
A13DD9WSQZ2D2M,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"$75,000-$100,000",,"0,0,0,1,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Less than monthly,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,2,2,3,3,1,1,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0",,,,,,1044686,2023-01-20 14:55:02,531,
A2MKIXI9X3HJF4,,,,,,,,,,v3_final,Male,20-29 years old,High school/GED,"$75,000-$100,000",,"0,0,0,0,0,0,0,0,0",0,"1,0,0,0,0,0,0",1,"Monthly or less,1 or 2,Less than monthly,Never,Never,Never,Never,Never,No,No","3,3,1,0,2,3,1,0,1,3,1,1,3,2,1,1,4,4,4,4,0,0,0,0,1,3,1,3,0,1,3,3","0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0",,,,,,1367214,2023-01-20 14:55:31,532,
A2UI8O9F6DRQR1,,,,,,,,,,v3_final,Female,30-39 years old,Bachelor's degree,"$50,000-$75,000",,"0,0,0,1,0,0,1,0,0",1,"0,0,0,0,0,1,0",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,1,0,1,1,2,2,1,3,1,2,3,3,3,1,2,1,1,1,3,0,0,0,4,3,1,1,0,0,0,0","0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0",,,,,,1271279,2023-01-20 14:55:36,533,
A3CT8UTPVYUL04,,,,,,,,,,v3_final,Male,40-49 years old,Master's Degree,"$75,000-$100,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,0,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0","2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0",,,,,,1365517,2023-01-20 14:55:41,534,
A3G3TIX6FEMN8R,,,,,,,,,,v3_final,Female,30-39 years old,Bachelor's degree,"More than $100,000",,"2,1,1,2,2,1,1,2,2",0,"2,1,1,2,2,1,1",0,"Four or more times a week,3 or 4,Monthly,Less than monthly,Less than monthly,Monthly,Weekly,Weekly,No,No","2,1,3,1,2,3,2,1,2,1,2,3,1,1,3,1,2,1,1,2,3,2,3,2,1,2,3,1,2,3,3,3","2,2,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2",,,,,,1147692,2023-01-20 14:56:26,535,
A20FCMWP43CVIU,,,,,,,,,,v3_final,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,,"2,2,1,2,1,3,1,1,0",1,"1,1,2,1,0,3,1",1,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,0,0,1,1,2,2,3,1,3,3,3,1,1,3,0,3,2,1,1,1,1,0,0,1,1,1,0,0,0,0,2","2,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0",,,,,,1459779,2023-01-20 14:56:45,536,
A1ACXKVOUQ19DX,,,,,,,,,,v3_final,Female,30-39 years old,High school/GED,"Less than $25,000",,"2,0,2,3,0,3,2,0,0",1,"2,2,2,0,0,1,0",1,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","3,0,1,1,2,1,2,3,2,4,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,2,3,1,1,1,1","0,1,1,0,0,0,1,2,1,0,0,0,0,2,1,0,0,0",,,,,,1458071,2023-01-20 14:57:07,537,
A2OYC41VHK6QVH,,,,,,,,,,v3_final,Female,20-29 years old,Bachelor's degree,"More than $100,000",,"0,0,1,1,0,0,0,1,0",0,"1,1,1,1,0,1,0",0,"Two to four times a month,1 or 2,Never,Never,Never,Never,Never,Never,No,No","2,2,2,1,1,1,1,1,2,2,1,2,1,0,1,1,2,3,3,3,0,0,0,0,3,2,2,3,2,0,2,1","0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0",,,,,,1352235,2023-01-20 14:57:31,538,
A13YGJQWC3ITI6,,,,,,,,,,v3_final,Male,20-29 years old,Bachelor's degree,"Less than $25,000",,"1,0,1,0,0,0,0,0,0",1,"0,0,0,1,0,2,0",1,"Two to four times a month,3 or 4,Never,Never,Never,Never,Never,Never,No,No","1,1,1,3,3,3,3,3,3,3,1,1,4,4,3,3,4,4,4,4,3,3,0,1,3,3,3,3,0,0,0,0","1,0,0,0,1,0,1,0,2,2,0,0,2,0,2,3,1,0",,,,,,1445928,2023-01-20 14:58:20,539,
A2W6FL7CISBH8H,,,,,,,,,,v3_final,Male,20-29 years old,Bachelor's degree,"More than $100,000",,"0,1,0,1,1,2,1,1,0",1,"1,1,2,3,2,3,2",0,"Two to four times a month,3 or 4,Less than monthly,Less than monthly,Less than monthly,Never,Less than monthly,Less than monthly,Yes, but not in the last year,No","2,1,1,0,1,0,0,0,0,1,1,1,2,2,3,2,2,2,1,1,1,0,1,0,0,2,1,3,0,1,2,0","1,1,1,1,1,1,2,0,2,1,1,2,1,1,2,2,0,2",,,,,,1493271,2023-01-20 14:58:59,540,
A3KVKK1XLBTSN3,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"More than $100,000",,"0,0,0,0,0,0,0,0,0",0,"1,1,1,1,1,0,0",0,"Four or more times a week,5 or 6,Monthly,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,2,2,4,2,4,1,1,1,0,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0","0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,1546858,2023-01-20 14:59:01,541,
A3H1R064820RXL,,,,,,,,,,v3_final,Male,20-29 years old,High school/GED,"Less than $25,000",,"0,0,0,0,0,0,0,0,0",1,"0,0,0,0,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,2,2,3,3,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0",,,,,,1549321,2023-01-20 14:59:06,542,
A34NIDEMZPCAWB,,,,,,,,,,v3_final,Female,20-29 years old,Master's Degree,"$75,000-$100,000",,"0,0,1,2,1,1,1,0,0",0,"1,1,1,1,1,1,1",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","3,1,3,3,1,3,0,3,3,1,1,1,3,1,3,3,1,3,3,1,4,4,1,3,3,1,1,1,3,4,3,1","2,2,2,1,1,1,1,0,0,0,0,1,1,1,1,0,1,1",,,,,,987455,2023-01-20 14:59:14,543,
AFRKVRPZ2RHY8,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"More than $100,000",,"0,0,1,0,0,1,0,1,0",0,"1,0,0,1,1,1,0",1,"Two to four times a month,7 to 9,Monthly,Never,Never,Never,Less than monthly,Never,No,No","1,3,1,0,1,1,1,3,1,3,0,1,1,1,0,1,1,2,1,3,0,1,1,0,0,1,0,1,1,0,1,1","0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0",,,,,,1577826,2023-01-20 15:00:06,544,
A5MYQ5YUEBFCA,,,,,,,,,,v3_final,Male,60 years old or older,Master's Degree,"More than $100,000",,"1,1,2,2,0,2,0,0,0",1,"2,2,2,1,0,0,1",1,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","3,2,1,2,3,2,1,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,0,0","0,2,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0",,,,,,1458417,2023-01-20 15:00:48,545,
A2P8VR6J0Q7GXS,,,,,,,,,,v3_final,Female,20-29 years old,High school/GED,"More than $100,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Two to four times a month,1 or 2,Less than monthly,Never,Never,Never,Never,Never,No,No","1,0,1,0,0,0,1,1,0,2,0,0,3,2,3,3,2,3,1,0,0,0,0,0,1,1,2,3,0,0,3,1","0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0",,,,,,1586649,2023-01-20 15:01:03,546,
A23HZ18KTCK2DA,,,,,,,,,,v3_final,Female,50-59 years old,Bachelor's degree,"$25,000-$50,000",,"2,1,3,3,0,3,0,0,0",1,"2,3,3,2,2,0,3",1,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","3,0,1,0,3,3,4,4,4,4,1,4,3,3,3,0,4,4,4,4,0,0,0,0,3,3,3,0,0,0,0,0","3,1,0,3,1,2,3,0,0,0,2,1,3,0,0,0,0,1",,,,,,1590774,2023-01-20 15:01:13,547,
A2DSTUFMI83TM1,,,,,,,,,,v3_final,Male,40-49 years old,High school/GED,"$50,000-$75,000",,"1,1,3,1,0,0,1,0,0",1,"1,1,1,0,1,2,0",1,"Four or more times a week,5 or 6,Weekly,Never,Never,Never,Less than monthly,Less than monthly,No,No","3,0,2,0,1,3,3,3,0,3,0,1,3,3,3,3,3,3,3,3,0,0,0,0,3,1,0,3,3,0,3,0","0,1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,1",,,,,,1752668,2023-01-20 15:01:38,548,
A2HXAA4WF7IVYG,,,,,,,,,,v3_final,Female,30-39 years old,Bachelor's degree,"More than $100,000",,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,1295851,2023-01-20 15:02:15,549,
A3NMU6AVMQ0QDB,,,,,,,,,,v3_final,Prefer not to say,Prefer not to say,Prefer not to say,Prefer not to say,,"0,0,0,0,0,0,0,0,0",0,"0,0,0,0,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,3,2,4,3,2,3,2,1,0,0,0,0,0,0,0,3,2,0,1,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,1526090,2023-01-20 15:02:29,550,
A2EH7IQCDH2Q5D,,,,,,,,,,v3_final,Female,30-39 years old,High school/GED,"Less than $25,000",,"1,0,2,2,2,1,1,0,0",0,"0,0,1,1,2,1,0",0,"Two to four times a month,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,1,3,2,4,2,3,0,3,3,3,3,2,3,3,2,1,1,1,1,1,1,1,2,3,1,1,1,1","0,0,2,1,0,0,1,0,3,0,0,0,0,0,2,0,0,0",,,,,,1872106,2023-01-20 15:02:48,551,
A38R2NKZDQXOPW,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"$50,000-$75,000",,"0,0,3,2,0,0,0,0,0",1,"1,1,1,2,1,1,0",0,"Two to three times a week,3 or 4,Monthly,Never,Never,Never,Less than monthly,Less than monthly,No,No","1,1,1,1,1,3,1,1,0,2,1,1,2,2,3,2,1,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1","0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0",,,,,,1702452,2023-01-20 15:02:59,552,
A15DXD3Z1AHK6C,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"$75,000-$100,000",,"0,0,0,0,0,0,0,0,0",0,"1,1,1,1,0,0,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,2,2,0,0,0,0,0,0","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",,,,,,1466780,2023-01-20 15:03:26,553,
AOJF7CPZVK5U3,,,,,,,,,,v3_final,Female,40-49 years old,Bachelor's degree,"$75,000-$100,000",,"1,1,2,2,1,0,1,0,0",1,"0,0,0,2,2,2,0",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,Yes, but not in the last year,Yes, but not in the last year","0,0,0,0,0,2,1,3,1,3,1,2,1,1,3,1,1,0,1,1,2,2,2,3,3,3,1,3,0,0,3,0","0,0,1,1,0,1,1,0,1,0,1,2,0,0,1,0,0,1",,,,,,1451156,2023-01-20 15:03:39,554,
A7SW6SVNJ5V6O,,,,,,,,,,v3_final,Male,50-59 years old,PhD,Prefer not to say,,"0,1,3,2,0,1,0,0,0",1,"2,1,1,2,0,2,0",1,"Four or more times a week,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,1,1,1,1,1,2,3,1,1,1,1","0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1",,,,,,1685665,2023-01-20 15:04:00,555,
A21HKKY734LWFV,,,,,,,,,,v3_final,Female,30-39 years old,Master's Degree,"Less than $25,000",,"0,1,0,0,1,0,0,1,0",0,"0,0,0,0,0,0,1",0,"Never,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","0,2,1,2,2,2,2,2,1,3,0,2,2,1,3,4,2,3,3,2,2,3,4,2,2,1,1,1,0,2,2,1","1,0,0,0,0,0,1,0,0,1,0,1,0,0,3,1,1,0",,,,,,1698064,2023-01-20 15:04:22,556,
A2SPEITP0H9DOC,,,,,,,,,,v3_final,Female,30-39 years old,Bachelor's degree,"Less than $25,000",,"3,3,3,2,3,3,2,3,3",2,"3,3,3,2,2,2,3",3,"Monthly or less,3 or 4,Less than monthly,Never,Never,Never,Less than monthly,Never,Yes, but not in the last year,No","1,2,4,0,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,4,2,2,3,3,4,3,1,3,0,0,3,1","0,3,3,1,0,3,0,3,2,0,1,2,0,2,3,0,0,1",,,,,,1573847,2023-01-20 15:04:34,557,
A26QUOLUXNKP3U,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"More than $100,000",,"0,0,1,1,0,0,0,0,0",0,"1,1,1,1,1,1,1",1,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,1,1,1,1,0,1,1","1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,1815682,2023-01-20 15:04:39,558,
A1PE5AT62CBGS4,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"More than $100,000",,"1,1,1,1,1,1,1,1,1",1,"1,1,1,1,1,2,1",1,"Four or more times a week,3 or 4,Weekly,Never,Never,Never,Less than monthly,Weekly,No,No","0,0,0,0,1,3,2,3,2,3,1,1,3,3,3,2,2,2,3,3,0,0,0,0,1,2,2,1,0,0,0,0","1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2",,,,,,1907490,2023-01-20 15:05:02,559,
A1IZ4NX41GKU4X,,,,,,,,,,v3_final,Male,30-39 years old,Bachelor's degree,"$50,000-$75,000",,"1,1,1,1,0,1,0,0,0",0,"0,0,0,0,0,0,0",0,"Two to three times a week,7 to 9,Weekly,Never,Never,Never,Never,Never,No,No","4,4,4,1,0,3,2,2,1,4,0,3,3,0,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",,,,,,1671177,2023-01-20 15:05:03,560,
A2MYLV7DGUL42B,,,,,,,,,,v3_final,Female,50-59 years old,Bachelor's degree,"$75,000-$100,000",,"1,1,1,1,0,0,0,0,0",0,"0,0,0,0,0,1,0",0,"Monthly or less,1 or 2,Never,Never,Never,Never,Never,Never,No,No","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0",,,,,,1759408,2023-01-20 15:05:38,561,
A35BDRQ915O6VO,,,,,,,,,,v3_final,Male,40-49 years old,Bachelor's degree,"$75,000-$100,000",,"1,1,2,2,0,1,1,0,0",1,"1,1,1,2,2,1,1",1,"Monthly or less,3 or 4,Less than monthly,Never,Never,Never,Less than monthly,Never,No,No","3,2,2,3,1,2,3,3,4,3,0,2,2,3,3,2,4,3,3,2,1,1,0,1,1,1,1,1,3,0,3,2","2,1,0,2,1,1,0,1,0,0,2,1,1,1,1,0,0,2",,,,,,1687504,2023-01-20 15:05:56,562,
A14S0ETTIV9GSJ,,,,,,,,,,v3_final,Female,20-29 years old,Bachelor's degree,"$50,000-$75,000",,"2,2,3,3,2,1,3,2,0",1,"3,3,3,3,3,3,1",1,"Monthly or less,0 (Not Applicable),Never,Never,Never,Never,Never,Never,No,No","1,1,0,0,1,0,2,2,2,3,1,0,3,3,3,3,3,3,3,3,0,0,0,0,3,4,4,4,1,0,1,3","0,2,0,2,1,1,2,2,1,0,1,1,3,1,1,0,0,1",,,,,,2018606,2023-01-20 15:05:57,563,
